Timestamp,ID,Avg,Count
1635984000000,GDS.FR,22.442857469831193,7
1635984000000,GDS.FR,22.442857469831193,7
1635984000000,GDS.FR,22.442857469831193,7
1635984000000,GDS.FR,22.442857469831193,7
1635984000000,GDS.FR,22.442857469831193,7
1635984000000,GOE.FR,15.885783154131419,415
1635984000000,GOE.FR,15.885783154131419,415
1635984000000,GLE.FR,30.073104993628217,8773
1635984000000,GOE.FR,15.885783154131419,415
1635984000000,GLE.FR,30.073104993628217,8773
1635984000000,GNFT.FR,3.1367442302925643,172
1635984000000,GOE.FR,15.885783154131419,415
1635984000000,GLE.FR,30.073104993628217,8773
1635984000000,GNFT.FR,3.1367442302925643,172
1635984000000,GLE.FR,30.073104993628217,8773
1635984000000,GNFT.FR,3.1367442302925643,172
1635984000000,GNFT.FR,3.1367442302925643,172
1635984000000,GOE.FR,15.885783154131419,415
1635984000000,GLE.FR,30.073104993628217,8773
1635984000000,GNFT.FR,3.1367442302925643,172
1635984000000,GOO3.FR,107.43240356445312,1
1635984000000,GOO3.FR,107.43240356445312,1
1635984000000,GOO3.FR,107.43240356445312,1
1635984000000,GALIM.FR,16.799999237060547,1
1635984000000,GALIM.FR,16.799999237060547,1
1635984000000,GALIM.FR,16.799999237060547,1
1635984000000,GOO3.FR,107.43240356445312,1
1635984000000,GID.FR,1.2233333587646484,21
1635984000000,GID.FR,1.2233333587646484,21
1635984000000,GID.FR,1.2233333587646484,21
1635984000000,GALIM.FR,16.799999237060547,1
1635984000000,GNRO.FR,3.8614284651620046,7
1635984000000,GNRO.FR,3.8614284651620046,7
1635984000000,GID.FR,1.2233333587646484,21
1635984000000,GBT.FR,37.85204887390137,122
1635984000000,GBT.FR,37.85204887390137,122
1635984000000,GNRO.FR,3.8614284651620046,7
1635984000000,GNRO.FR,3.8614284651620046,7
1635984000000,GPE.FR,29.955555597941082,9
1635984000000,GPE.FR,29.955555597941082,9
1635984000000,GBT.FR,37.85204887390137,122
1635984000000,GBT.FR,37.85204887390137,122
1635984000000,GFC.FR,123.6290217284144,603
1635984000000,GFC.FR,123.6290217284144,603
1635984000000,GPE.FR,29.955555597941082,9
1635984000000,GPE.FR,29.955555597941082,9
1635984000000,GET.FR,13.92524276556449,927
1635984000000,GFC.FR,123.6290217284144,603
1635984000000,GET.FR,13.92524276556449,927
1635984000000,GFC.FR,123.6290217284144,603
1635984000000,GET.FR,13.92524276556449,927
1635984000000,GEA.FR,103.0,1
1635984000000,GEA.FR,103.0,1
1635984000000,GET.FR,13.92524276556449,927
1635984000000,GOO3.FR,107.43240356445312,1
1635984000000,GEA.FR,103.0,1
1635984000000,GENX.FR,9.001904714675177,21
1635984000000,GEA.FR,103.0,1
1635984000000,GENX.FR,9.001904714675177,21
1635984000000,GENX.FR,9.001904714675177,21
1635984000000,GENX.FR,9.001904714675177,21
1635984000000,GNE.FR,92.67891919935072,37
1635984000000,GALIM.FR,16.799999237060547,1
1635984000000,GNE.FR,92.67891919935072,37
1635984000000,GNE.FR,92.67891919935072,37
1635984000000,GLO.FR,19.699589128363623,146
1635984000000,GNE.FR,92.67891919935072,37
1635984000000,GLO.FR,19.699589128363623,146
1635984000000,GID.FR,1.2233333587646484,21
1635984000000,GAM.FR,103.0,2
1635984000000,GLO.FR,19.699589128363623,146
1635984000000,GAM.FR,103.0,2
1635984000000,GLO.FR,19.699589128363623,146
1635984000000,GNRO.FR,3.8614284651620046,7
1635984000000,GAM.FR,103.0,2
1635984000000,GBT.FR,37.85204887390137,122
1635984000000,GAM.FR,103.0,2
1635984000000,GPE.FR,29.955555597941082,9
1635984000000,GFC.FR,123.6290217284144,603
1635984000000,GET.FR,13.92524276556449,927
1635984000000,GEA.FR,103.0,1
1635984000000,GENX.FR,9.001904714675177,21
1635984000000,GNE.FR,92.67891919935072,37
1635984000000,GLO.FR,19.699589128363623,146
1635984000000,GAM.FR,103.0,2
